Column_1,Column_2,Column_3,Column_4,Column_5,Column_6
2778.,PT Kreasi Prima Karnen,"Komplek Daan Mogot Arcadia Blok G.20 No.2, Jl. Daan Mogot KM.21, BATU CEPER, BATU CEPER, Kota Tangerang, Banten",Telp. -,,22210
2779.,PT Kreasi Sakti Mandiri,"kp Cukanggalih, Cukanggalih, Curug, Kabupaten Tangerang, Banten",Telp. 0215980411,,15201
2780.,PT Kreasi Sarana Unggul,"Jl. Raya Kutruk Kampung Kutruk  RT 006/RW 004, Pasir Barat, Jambe, Kabupaten Tangerang, Banten",Telp. 02155755008,,23953
2781.,PT Kreasi Senifika Mandiri,"Jl.Millenium 22 Blok O2 Nomor 02A Kawasan Industri Millenium, Kadu Agung, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 02129159082,,18111
2782.,PT Kreasi Shufu Indonesia,"Gang Masjid 2, Kel. Cukanggalih, Kec. Curug, Kab. Tangerang, Prov. Banten, Cukanggalih, Curug, Kabupaten Tangerang, Banten",Telp. 089********,,13930
2783.,PT Kreasi Solusi Mandiri,"KAWASAN INDUSTRI MILENIUM BLOK L.3 NO. 1B, PEUSAR, PANONGAN, Kabupaten Tangerang, Banten",Telp. 02129159147,,28250
2784.,PT KREASI TATA UDARA,"SALEMBARAN JATI NO. 09 BLOK B NO. 2-3  RT.02 RW.02, SALEMBARAN, KOSAMBI, Kabupaten Tangerang, Banten",Telp. 021-29031278,,25119
2785.,PT Kreasi Telekomunikasi Indonesia,"Jln Mh Thamrin Setos serpong Blok AA2 No 10-11, Panunggangan Utara, Pinang, Kota Tangerang, Banten",Telp. 081*********,,32401
2786.,PT Kreasindo Industri Nutrimandiri,"TAMAN TEKNO THP BLOK H.12/2 BSD CITY, SETU, SETU, Kota Tangerang Selatan, Banten",Telp. 021-5382551,,10590
2787.,PT Kreasindo Logam Mandiri,"JL. Raya Gunung Sindur - Parung No. 09, Curug, Gunung Sindur, Kabupaten Bogor, Jawa Barat",Telp. 02175909424,,25119
2788.,PT KRIS WIJAYA KARYA,"JL. RAYA SALEMBARAN PERGUDANGAN 99 K NO.18 Kel. Cengklong Kec. Kosambi, Cengklong, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-22550087,,25951
2789.,PT Krisma Abadi Perkasa,"Pergudangan Royal Kosambi,   Jl. Raya Salembaran Blok DD 3 & DD 4, Cengklong, Kosambi, Kabupaten Tangerang, Banten",Telp. 02122550034,,10710
2790.,PT Kristal Polimer Indo,"Komplek Pergudangan Surya Balaraja Blok F/19 Jl. Raya Serang km. 28, Sentul Jaya, Balaraja, Kabupaten Tangerang, Banten",Telp. 0215862038,,20299
2791.,PT Kristaplast Makmur Sejahtera,"JL. RAYA PERANCIS MUTIARA KOSAMBI II BLOK A7 NO. 10 RT. 004/008, Kel. Benda, Kec. Benda, Kota Tangerang,, BENDA, BENDA, Kota Tangerang, Banten",Telp. 02155910220,,22220
2792.,PT KRT Green Indonesia,"Area Pabrik Baja Terpadu PT Krakatau Posco, Jl. Afrika No.2 Kawasan Industri Krakatau, Kubangsari, Ciwandan, Kota Cilegon, Banten",Telp. 0254-369662,,23990
2793.,PT Kruger Ventilation Indonesia,"JL. TEUKU UMAR NO. 20, Karawaci, Karawaci, Kota Tangerang, Banten",Telp. 021-5512288,,28193
2794.,PT KRUPINDO LESTARI,"Jl. Manis Kiri  No.2 , Kawasan Industri Manis, Manis Jaya, Jatiuwung, Kota Tangerang, Banten",Telp. 021-5918934,,25920
2795.,PT Kso Prima Roll,"JL. RAYA SERANG KM 13,5 DESA SUKA DAMAI CIKUPA TANGERANG, Sukadamai, Cikupa, Kabupaten Tangerang, Banten",Telp. 0215962552,,22192
2796.,PT Kuang Lin Ceramic Industry,"Modern Industri II Kav. 12 dan 14 Kawasan Industri Modern Cikande, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 0254 400779,,23931
2797.,PT Kuda Laut Aksesoris Mobil Indonesia,"Komplek pergudangngan taman tekno blok k-3 no 22, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 021-75685606,,15129
2798.,PT Kudu Data Digital,"Jalan Bulak Wangi III, RT 08 RW 03, Kedaung, Pamulang, Kota Tangerang Selatan, Banten",Telp. 081********,,62019
2799.,PT Kukdong Perdana Mulia,"JL. RAYA SERANG KM. 16,8 KP. TALAGA RT. 002 RW.02, TALAGA, CIKUPA, Kabupaten Tangerang, Banten",Telp. 02122018119,,28199
2800.,PT Kuliner Digital Sejahtera,"Taman Tekno Sektor XI, Blok H-1 No. 6, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 021-31116100,,10750
2801.,PT Kuliner Rahasia Surga,"Jalan Curug Wetan no.89, Curug Wetan, Curug, Kabupaten Tangerang, Banten",Telp. 02159892518,,10750
2802.,PT Kulit Batu Indonesia,"Jl. KH Hasyim Ashari No.888, Pinang, Pinang, Kota Tangerang, Banten",Telp. 081*********,,23969
2803.,PT Kum Kang Tech Indonesia,"jl. raya serang km 18.8 kav 8a, kawasan industri purati kencana alam, sukanagara, cikupa, Kabupaten Tangerang, Banten",Telp. 021-5962347,,15201
2804.,PT Kumala Buana Jaya,"Jl. Raya Kutabumi No.78, Kampung Teriti, Karet, Sepatan, Kabupaten Tangerang, Banten",Telp. 021-59316786,,31009
2805.,PT KUMALA GEMILANG SAKTI,"Jl. Salembaran raya KM 4 Komplek pergudangan 99 blok FD & FO, Cengklong, Kosambi, Kabupaten Tangerang, Banten","Telp. 021-55930994, 021-29031618",,38302
2806.,PT Kumgang Hyundai Indonesia,"Delta Silicon 1 Industrial Park, Jalan Akasia II Blok AE Nomor 49, Sukaresmi, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat",Telp. 02156927171,,41013
2807.,PT Kumkang Indonesia,"Jl. Gembor Raya, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten",Telp. (021) 592 5578,,15201
2808.,PT KURABO MANUNGGAL TEXTILE INDUSTRIES,"JL. M.H THAMRIN 1, Kelapa Indah, Tangerang, Kota Tangerang, Banten",Telp. 021-55753728,,13112
2809.,PT Kuralon Indah Sejahtera,"Jl.Industri VIII Blok N no.1-2, Kawasan Industri Jatake, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten",Telp. 0215902215,,13993
2810.,PT Kurnia Baru Sejahtera,"Komp. Pergudangan Surya Balaraja Blok F No. 22, Jl. Raya Serang Km. 27, Sentul Jaya, Balaraja, Kabupaten Tangerang, Banten",Telp. 02159574220,,22230
2811.,PT Kurnia Bumiindah Cemerlang,"Jl. Raya Curug No. 88, Kadu Jaya, Curug, Kabupaten Tangerang, Banten",Telp. 021-59494178,,20221
2812.,CV Kurnia Jaya,"Jl. Garuda angkasa Pura II Kel. Batujaya Kec. Batuceper, Batujaya, Batuceper, Kota Tangerang, Banten",Telp. 02155783602,,29200
2813.,PT Kurnia Jaya Lestari,"PT. Kurnia Jaya Lestari Jl. Prancis No.2 Pergudangan Pantai Indah Dadap Blok BB 23, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. 02155960755,,22299
2814.,CV Kurnia Mahmuda,"Jl. DR Dwiyo Sugondo Blok A1/4, Bencongan, Kelapa Dua, Kabupaten Tangerang, Banten",Telp. 0215494132,,17022
2815.,PT Kurnia Sakti,"JL. KAMPUNG DUKU PINANG GAWIR RT/RW: 001/003, BOJONG NANGKA, KELAPA DUA, Kabupaten Tangerang, Banten",Telp. 085*********,,
2816.,PT Kurnia Teknik Sejahtera,"KAMPUNG BAYUR KALI RT 001/004 LEBAK WANGI JL BAYUR RAYA NO 98, LEBAK WANGI, SEPATAN TIMUR, Kabupaten Tangerang, Banten",Telp. 0215528956,,25920
2817.,PT Kurniawan Mitra Rahardja,"JL KARET RAYA NO 89, MEKAR JAYA, SEPATAN, Kabupaten Tangerang, Banten",Telp. 02159373408,,17022
2818.,PT Kwalitas Cipta Utama,"Jl.Manis Raya No.14 RT.004 RW.001, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 021.5911638,,16221
2819.,PT Kwanak Green Jaya,"Kp. Soka Rt. 001/02, Cukanggalih, Curug, Kabupaten Tangerang, Banten",Telp. 02159893721,,20221
2820.,PT Kwarsa Indah Murni,"Jl. Raya Serang Km. 26, Kp. Cengkok Rt. 004/02, Sentul, Balaraja, Kabupaten Tangerang, Banten",Telp. 021-5953366,,23121
2821.,UD Kwartama Plastik,"JL. TANGKELA KP. BULAKAN RT.010/004, Bitung Jaya, Cikupa, Kabupaten Tangerang, Banten",Telp.,,13941
2822.,PT Kwartaputra Sentra Sindo,"JALAN PEMDA TIGA RAKSA DESA BUDI MULYA, Budi Mulya, Cikupa, Kabupaten Tangerang, Banten",Telp. 02159986669,,23911
2823.,PT Kwd Purified Color Board,"Jl. Industri Raya III Blok AH No.7, KP. Gebang RT 004, RW 006, Sukadamai, Cikupa, Kabupaten Tangerang, Banten",Telp. 082*********,,25112
2824.,PR Kwt Bintang Berkah,"Kp. Kaduhejo rt. 001/004 Desa Sukasari Kec. Kaduhejo, Sukasari, Kaduhejo, Kabupaten Pandeglang, Banten",Telp. 081*********,,10794
2825.,PT KYODA MAS MULIA,"Jl. Moch Toha RT.003/003, Periuk Jaya, Periuk, Kota Tangerang, Banten",Telp. 021- 55798048,,
2826.,PT Kyoung Hwa Indonesia,"Jl. Industri Raya III, Kav. AB No. 1, Komp. Facto Blok E No. 3, Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-59306801,,70209
2827.,PT KYUNG HEUNG INDONESIA,"Jl. Raya Serang Km. 17,8, Bojong, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-59402532,,25119
2828.,PT Kyungsung Indo Jaya,"Kawasan Industri Millenium, Jl. Millenium Raya Blok E-1 Nomor 1, Peusar, Panongan, Kabupaten Tangerang, Banten",Telp. 0215994979/80,,20293
2829.,PT L'essential,"Komplek Pergudangan Taman Tekno Sektor XI Blok C no 3a-15, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 021-75881990,,20232
2830.,PT Laboratorium Medio Pratama,"Ruko Alicante blok B no 52-53, Medang, Pagedangan, Kabupaten Tangerang, Banten",Telp.,,71201
2831.,PT LADANG ANUGERAH,"Jl. Telesonik Raya No. 10 Komplek Pergudangan Sentra Niaga Surya Kadu Blok I No. 2 RT 001/001, , Curug, Kota Tangerang, Banten",Telp. 29437969,,
2832.,PT Ladang Gemah Ripah,"Panorama Serpong Blok BI No. 18, Bakti Jaya, Setu, Kota Tangerang Selatan, Banten",Telp. 081********,,20231
2833.,PT Ladjabi Mitra Usaha,"Jalan Witana Harja No. 27, Pamulang Barat, Pamulang, Kota Tangerang Selatan, Banten",Telp. 021-22902722,,26512
2834.,PT Lafonda Beaute,"Jl. Daan Mogot KM. 22, Kamp. Bubulak, Batujaya, Batuceper, Batujaya, Batuceper, Kota Tangerang, Banten",Telp. 021-5531342,,20232
2835.,PT Laguna Industri Nusantara,"kawasan industri pantai indah dadap, blok CB ,no 19, Kosambi Timur, Kosambi, Kota Tangerang, Banten",Telp. 02152391405,,19213
2836.,PT LAISINDO ANUGERAH JAYAABADI,"KOMPLEK PERGUDANGAN 75 BLOK J NO. 3AB, Benda, Benda, Kota Tangerang, Banten",Telp. 021-5504770,,29300
2837.,PT Lajuperdana Indah,"Jl. Salira indah, Mangunreja, Pulo Ampel, Kabupaten Serang, Banten",Telp. 02157958822,,10721
2838.,PT Laksana Abadi Prima,"Jl. Cihideung RT. 007 RW.002, Talaga, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5960003,,25940
2839.,PT Laksmana Mulia Sentosa,"Jalan Faliman Jaya No 19, Daan Mogot KM 19  Jurumudi Baru - Tangerang, Jurumudi Baru, Benda, Kota Tangerang, Banten",Telp. 02154397604,,20121
2840.,PT Lami Packaging Indonesia,"JL. RAYA SERANG KM 68 DESA JULANG DAN DESA BAKUNG, Julang, Cikande, Kabupaten Serang, Banten",Telp. 085*********,,17022
2841.,PT Lancar Chrom Multijaya,"jl raya perancis komplek pergudangan 8 blok LB, jatimulya, kosambi, Kabupaten Tangerang, Banten",Telp. 0215590708,,
2842.,PT Lancar Makmur Sejahtera,"Ruko Sentra Menteng Blok B7/MN 36 Sekt. 7 Bintaro Jaya, Pondok Jaya, Pondok Aren, Kota Tangerang Selatan, Banten",Telp. (021) 7454790 / 082112714651,,62090
2843.,PT Lancar Rejeki Listrindo,"Pergudangan Berlian 88 Blok C No. 6 Jl. Raya Diklat Pemda Kp. Dukuhpinang, Bojong Nangka, Kelapa dua, Kabupaten Tangerang, Banten",Telp. 02122227718,,27120
2844.,PT Langgeng Jaya Fiberindo,"Jalan Raya Industri 3 Blok AF No.88, Sukadamai, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5908750,,22299
2845.,PT Langgeng Lestari Jaya,"Pergudangan Kosambi Permai Blok E No.22/23,Jl.Prancis Desa Jatimulya, Jati Mulya, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-5435-7966,,20111
2846.,PT Langgeng Makmur Kencana,"Jl. KH Hasyim Ashari No.27, RT.001/RW.002, Pinang, Kec. Pinang, Kota Tangerang, Banten 15145, Pinang, Pinang, Kota Tangerang, Banten",Telp. 081*******,,10761
2847.,PT Langgeng Pangan Indonesia,"Jl. raden Saleh Raya Blok R-1 no.38 G, Karang Mulya, Karang Tengah, Kota Tangerang, Banten",Telp. 021 5890 7585,,10710
2848.,PT Langtech Lestari Indonesia,"Jln. Industri Raya III Blok. AC/AB No.5, Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. +6221 29416593,,22210
2849.,PT Lantai Dekoratif Indonesia,"KOMPLEK PERGUDANGAN SENTRA KOSAMBI BLOK G.3/B, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 02153170027,,22210
2850.,PT Lantai Dekoratif Indonesia,"KAWASAN INDUSTRI MANIS II, 3 MULTIGUDANG BLOK D 09/10 RT.004/001, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 081********,,22210
2851.,PT Lapi Itb,"Jl. Raya STPI Curug No.38, Km 0.5, Kadu Jaya, Curug, Kabupaten Tangerang, Banten",Telp. 021-5985111,,
2852.,PT Lapi Laboratories,"Komplek Industri Modern Cikande, Jalan Raya Modern Industri Kav. 16, 18, 22, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 025-4402150,,21022
2853.,PT Lapi Laboratories,"1. JLN. Raya Modern Industri Kav. 18;  JLN. Raya Modern Industri kav 16 & 18; JLN. Modern Industri I Kav. 22, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 025-4402150,,21012
2854.,PT Laras Mandiri Makmur,"Jl.Pembangunan II no. 8, karanganyar, neglasari, Kota Tangerang, Banten",Telp. 021-55797974,,13911
2855.,PT Larassanti Makmur Sejahtera,"Jl. Pembangunan 3 Nomor 38 Blok A Rt.002 Rw.001, Batusari, Batuceper, Kota Tangerang, Banten",Telp. 081*********,,
2856.,PT Laris Rangkas Sejahtera,"JL.MAULANA HASANUDIN KP.CEMPA NO.11 CILANGKAP KALANGANYAR LEBAK BANTEN, Cilangkap, Kalanganyar, Kabupaten Lebak, Banten",Telp. 02525551286,,10761
2857.,CV Larista,"JL Mayor Syafei No.50, Kagungan, Serang, Kota Serang, Banten",Telp. 087*********,,10750
2858.,PT Lasaica Abadi Sentra,"Jln Modern Industri VII Blok I No 7, Barengkok, Kibin, Kabupaten Serang, Banten",Telp.,,32909
2859.,PT Laser Metal Mandiri,"Jl. Pembangunan 2, Batusari, Batuceper, Kota Tangerang, Banten",Telp. 021 - 5524868,,25920
2860.,PT Laserpia Tech,"JL.DESA TALAGA BLOK. G 29-30, TALAGA, CIKUPA, Kabupaten Tangerang, Banten",Telp. 021-59407474,,18111
2861.,PR Lastri Pudjiastuti,"link daliran gang anggrek 1 no. 116 rt004/002, Kebon Dalem, Purwakarta, Kota Cilegon, Banten",Telp. 081*********,,32903
2862.,PT Lautan Air Indonesia,"JL. Manis Raya II No.9 RT.004/RW.01, Zone Industri manis Km. 8.5, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 0215918874,,20114
2863.,PT Lautan Air Murni,"Jl. Manis II No. 9, Zona Industri Manis Km 8,5, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 0215918874,,11052
2864.,PT Lautan Baja Indonesia,"Industri Raya KM.22, Pasir Bolang, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 021-5951122,,24102
2865.,PT Lautan Cipta Adyatma Rejo,"Kawasan Industri Taman Tekno Blok M no. 8. BSD, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 021-75877088,,20119
2866.,PT Lautan Kencana Hidup,"Jl. Daan Mogot KM.19.8 Blok D-1, Poris Gaga Baru, Batuceper, Kota Tangerang, Banten",Telp. 021-5402109,,22299
2867.,PT Lautan Mustika Indonesia,"Kawasan Industri Millenium, Jl. Millenium 24 blok Q1 no. 5, Kadu Agung, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 021-59981238,,15209
2868.,PT Lautan Nusantara Semesta,"jl. industri II blok E no 4, Jatiuwung, Jatiuwung, Kota Tangerang, Banten",Telp. 021-5901213,,29300
2869.,PT Lautan Organo Water,"Jl. Modern Industri XVII Blok.A1 No.2, Nambo Udik, Cikande, Kabupaten Serang, Banten",Telp. 02547951771,,71102
2870.,PT Lautan Otsuka Chemical,"Jl. Brigadir Jenderal Katamso, km.123, Gunung Sugih, Ciwandan, Kota Cilegon, Banten",Telp. 0254 601150,,20114
2871.,PT LAUTAN OTSUKA CHEMICAL,"JL. BRIGJEN. KATAMSO KM123, GUNUNG SUGIH, CIWANDAN, Kota Cilegon, Banten",Telp. (0254) 601150,,20114
2872.,PT Lautan Steel Indonesia,"Kawasan Industri Balaraja Mas  Jl. Raya Serang KM 24, Talagasari, Balaraja, Kabupaten Tangerang, Banten",Telp. (021) 5951111,,24102
2873.,PT Lawang Rizki Perkasa,"Jalan Kavling DPR Blok B No. 281, Nerogtog, Pinang, Kota Tangerang, Banten",Telp. 081*********,,30911
2874.,PT Lawrence Makmur Perkasa,"Pergudangan Bizz Park Teluknaga Blok B/12 Jl. Kalibaru, LAKSANA, PAKUHAJI, Kabupaten Tangerang, Banten",Telp. -,,82920
2875.,PT Leader Weaving,"Jl. Industri raya 1 blok H/9, pasir jaya, jatiuwung, Kota Tangerang, Banten",Telp. 021 5900635,,13991
2876.,PT Lean Lab Indonesia,"Pergudangan Taman Tekno BSD City, Sektor XI Blok E-2 Nomor 18, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 081*********,,10793
2877.,CV Lebak Maju Sukses,"Kampung Babakan Madang, Sindangmulya, Maja, Kabupaten Lebak, Banten",Telp. 081*********,,14120
2878.,PT Lee Bou Indonesia,"Jl. Raya Pasar Kemis No. 62 RT.09 RW.03, Sukamantri, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 021-59301092,,15201
2879.,CV Leena Surya Abadi,"DESA SUKAMULYA RT 08/ RW 03, Sukamulya, Cikupa, Kabupaten Tangerang, Banten",Telp. 02129320844,,
2880.,PT Lehua Paint Indonesia,"KOMPLEK PERGUDANGAN DAN INDUSTRI BLESSINDO, JALAN RAYA H. TABRI NOMOR 228 BLOK T NOMOR 1, DESA/KELURAHAN BOJONGKAMAL, KEC. LEGOK, KAB. TANGERANG, PROVINSI BANTEN, KODE POS: 15820, Bojongkamal, Legok, Kabupaten Tangerang, Banten",Telp. 085*********,,
2881.,PT Leif Makmur Abadi,"Jl. Lingkar Selatan No. 168 Room104-106 (Jl. Pemda Cor DKI), Ranca Iyuh, Panongan, Kabupaten Tangerang, Banten",Telp. 02154281505,,25951
2882.,PT Leke Bangun Indonesia,"JL. BUGEL RT. 002 RW. 002, Kadu Agung, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 0215992795,,41013
2883.,PT LELCO TRINDO NUSANTARA,"KAWASAN INDUSTRI JATAKE JL. INDUSTRI IV BLOK AC NO. 08, BUNDER, CIKUPA, Kabupaten Tangerang, Banten",Telp. 02159305665,,22230
2884.,PR Leni Marlina,"Kp.sukahujan mesjid RT/RW  007/003, Pondokpanjang, Cihara, Kabupaten Lebak, Banten",Telp. 085*********,,10216
2885.,PT Lenovo Indonesia,"JL JEND SUDIRMAN KAV 1, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, DKI Jakarta",Telp. 02130021000,,62029
2886.,PT Lentera Global Lumindo,"Jl Pembangunan I No 73, Batujaya, Batuceper, Kota Tangerang, Banten",Telp. 021-29203680,,27404
2887.,PT Leo Fam Sarana,"jl vetran no 88, kampung bitung, kadu jaya, curug, Kabupaten Tangerang, Banten",Telp. 5984506,,22210
2888.,PT LEO GRAHA SUKSES PRIMATAMA,"Jl. Baru Imam Bonjol No. 265 KM. 3 RT 03 RW 01, Bojong Jaya, Kerawaci, Kota Tangerang, Banten",Telp. 081*********,,
2889.,PT Leo Jaya Mandiri,"Pergudangan pantai indah dadap blok FG no. 25, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. 02129510966,,27510
2890.,PT LEO PUMP INDONESIA,"Jl. Raya Serang Km.25 kawasan Industri Benua Permai Lestari G12-G15, Sentul, Balaraja, Kabupaten Tangerang, Banten",Telp. 021-22595668,,28130
2891.,PT Leonindo Plastikabadi,"JL. RAYA SERANG KM. 12 KP. CIREWED, Sukadamai, Cikupa, Kabupaten Tangerang, Banten",Telp.,,22293
2892.,PT LEPO AMOS MANDIRI,"KAWASAN INDUSTRI MEKAR JAYA JL.RAYA MAUK NO.7 KOMPLEK ZONA JL.KARET I NO.8 KARET - SEPATAN, Karet, Sepatan, Kabupaten Tangerang, Banten",Telp. 021-59374398,,15201
2893.,PT Leroma Tritunggal Abadi,"Jl. Raya Imam Bonjol KM 2,6 Kawasan Industri No.8 Karawaci Tangerang, Nusa Jaya, Karawaci, Kota Tangerang, Banten",Telp. 021-5520912,,10750
2894.,PT LESTARI BANTEN ENERGI,"DESA SALIRA, SALIRA, PULO AMPEL, Kabupaten Serang, Banten",Telp. 021-29887500,,
2895.,PT Lestari Garmentama,"JL. MOCH TOHA KM.6 KP NAGRAK NO, 33, Periuk, Periuk, Kota Tangerang, Banten",Telp. 02153913533,,14111
2896.,PT Lestari Jaya Garmindo,"Jl. Salembaran Raya No.8 RT.002/RW.002, Salembaran Jaya, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-5593 3683,,14111
2897.,PT Lestari Jaya Indonesia Maju,"Jalan Raya Serang KM 11,Bunder, Cikupa Kab. Tangerang, Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. 085*********,,82920
2898.,PT Lestari Metalindo Perkasa,"Kawasan Pergudangan Sentra Bitung Blok D Nomor 5, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 02140000868,,24102
2899.,PT Lestaribusana Anggunmahkota,"Jl Tarumanegara No 12 RT 001/010, Pisangan, Ciputat Timur, Kota Tangerang Selatan, Banten",Telp. 0217491214,,14111
2900.,PT Leyun Cloud Asia,"Ice Business Park Blok D Nomor 15, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",Telp. 886955629095,,63112
2901.,PT Lg Electronics Indonesia,"Jalan Tabri No.1, Cirarab, Legok, Kabupaten Tangerang, Banten",Telp. (021) 5978320,,27510
2902.,PR Lia,"Kp.  Lurah, Sipayung, Cipanas, Kabupaten Lebak, Banten",Telp. 087*********,,10710
2903.,CV Liana Sinergi Inovasi,"Jl Putera Kawasan Industri Pasar Kemis, Suka Asih, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 081*********,,17022
2904.,PT Liang Chi Indonesia,"Jl. Industri Raya II blok J No.10, Pasir Jaya, Jati Uwung, Kota Tangerang, Banten","Telp. 5905770/71, 59302711",,28199
2905.,PT Libra Packindo Indonesia,"Kawasan Pergudangan & Industri Tunas Blok B1 No. 5 KM Jl. Laksamana Yos Sudarso, Kebon Besar, Batu Ceper, Kota Tangerang, Banten",Telp.,,22220
2906.,PT Lifetech Tanpa Batas,"Jl. Green Lake City Boulevard, Petir, Cipondoh, Kota Tangerang, Banten",Telp. +62895346009572,,
2907.,PT Ligno Specialty Adhesive,"KAWASAN INDUSTRI KM.7 JL.KARET IV NO.37, MEKAR JAYA, SEPATAN, Kabupaten Tangerang, Banten",Telp. 021.59371878,,20291
2908.,PT Ligno Specialty Chemicals,"Kawasan Industri KM.7 Jl Karet IV no.36, Mekar Jaya, Sepatan, Kabupaten Tangerang, Banten",Telp. 02159371878,,20299
2909.,CV Lika Rico Abadi,"KAMPUNG RAWA KOMPENI, Benda, Benda, Kota Tangerang, Banten",Telp. 0215402937,,24103
2910.,PR Lilah Yustina,"Kp.babakan Rt.001/ Rw.002, Cisungsang, Cibeber, Kabupaten Lebak, Banten",Telp. 085*********,,10799
2911.,PR Lili Herdiana,"Kp.Ciherang rt.02.rw.05 Des.ciherang, Ciherang, Cibeber, Kabupaten Lebak, Banten",Telp. +62 877-7317-1473,,10722
2912.,PT Lima Bintang Global,"KOMPLEK PERGUDANGAN PANTAI INDAH DADAP BLOK T NO 51, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 081********,,31003
2913.,PT Lima Modular Solution,"RUKO GOLDEN MADRID BLOK D NOMOR 26	ROOM 1199,	JL. LETNAN SUTOPO BSD CITY, Rawa Mekarjaya, Serpong, Kota Tangerang Selatan, Banten",Telp. 081*********,,32501
2914.,PT Limao Novatex,"Kawasan Graha Balaraja Industrial Estate Kav E1, Tobat, Balaraja, Kabupaten Tangerang, Banten",Telp. 021-22595767,,15201
2915.,PT Limaputra Contrindo,"Jl. Modern Industri II No. 16 - Kibin, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. (0254) 403015,,22293
2916.,PT Limaputra Contrindo,"Jl. Modern Industri II no. 16, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. (0254) 403015,,22293
2917.,PT Limas Berkat Abadi,"RUKO AYODHYA SQUARE BLOK A NOMOR 15, Cikokol, Tangerang, Kota Tangerang, Banten",Telp. 02150208830,,25119
2918.,PT Limpo Energi Prima,"Jl. Piranha No. 02 Kav. Blok C, Ciwaduk, Cilegon, Kota Cilegon, Banten",Telp. 02547810715,,27112
2919.,PT Linda Chemical Indonesia,"KAWASAN INDUSTRI DAAN MOGOT BLOK F NO.1 KM 19,8, PORIS GAGA BARU, BATUCEPER, Kota Tangerang, Banten",Telp. 54395502,,20131
2920.,PR Linda Rosmayanti,"Kp darmasari barat, Pamubulan, Bayah, Kabupaten Lebak, Banten",Telp. 085*********,,
2921.,PT LINDE INDONESIA,"Jl Afrika No 2 Kawasan Industri Krakatau Cilegon, Kubangsari, Ciwandan, Kota Cilegon, Banten",Telp. 02180617000,,20112
2922.,PT Line One Indonesia,"JL. Prof. Dr. Ir. Soetami, Km. 07, LEBAK, LEBAK, Kabupaten Lebak, Banten",Telp. 02155741492,,25119
2923.,PT Lingga Perkasa Jaya Line,"JL RAYA SURALAYA LINK PULORIDA RT/RW 03/01, LEBAKGEDE, PULOMERAK, Kota Cilegon, Banten",Telp. 0254 574451,,23957
2924.,CV Linka Kreasi Mandiri,"Kp. Cirarab RT 01/03, Ds. Cirarab, Cirarab, Legok, Kabupaten Tangerang, Banten",Telp. 081*********,,
2925.,PT Linkadata Lintas Solusi,"Ruko Fresh Market PE/RB 17, Jalan Boulevard Bintaro Jaya, Parigi, Pondok Aren, Kota Tangerang Selatan, Banten",Telp. 02127624155,,62090
2926.,PT Linsen Subkon Materindo,"Jl. Manis 2 No,. 12 gudang B2, Manis Jaya, Jatiuwung, Kota Tangerang, Banten",Telp. 081*********,,25112
